cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"072","072000633","72012","ASSE-LE-RIBOUL","072001164","LES BUISSONS","100 %","07200140394","2025-03-10","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP RÉGION DES BUISSONS (RÉGIE)","SIAEP DES BUISSONS (RÉGIE)","SIAEP DES BUISSONS (RÉGIE)","S","C","S","C"
"072","072000635","72346","SUZE-SUR-SARTHE (LA)","072000709","STATION LES NOUES (RESERVOIR HETRE)","100 %","07200139601","2025-01-15","09h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC VAL DE SARTHE","CC VAL DE SARTHE","CC VAL DE SARTHE","C","C","C","C"
"072","072000635","72346","SUZE-SUR-SARTHE (LA)","","","","07200139632","2025-01-30","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC VAL DE SARTHE","CC VAL DE SARTHE","CC VAL DE SARTHE","C","C","C","C"
"072","072000635","72346","SUZE-SUR-SARTHE (LA)","072000709","STATION LES NOUES (RESERVOIR HETRE)","100 %","07200139705","2025-01-15","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC VAL DE SARTHE","CC VAL DE SARTHE","CC VAL DE SARTHE","S","C","S","C"
"072","072000635","72346","SUZE-SUR-SARTHE (LA)","072000709","STATION LES NOUES (RESERVOIR HETRE)","100 %","07200140317","2025-03-05","09h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC VAL DE SARTHE","CC VAL DE SARTHE","CC VAL DE SARTHE","C","C","C","C"
"072","072000635","72346","SUZE-SUR-SARTHE (LA)","","","","07200140337","2025-03-13","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","CC VAL DE SARTHE","CC VAL DE SARTHE","CC VAL DE SARTHE","C","C","C","C"
"072","072000638","72209","MONTREUIL-LE-CHETIF","072000721","STATION LA SELLE (RESERVOIR GD GUE)","100 %","07200140241","2025-03-25","10h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES BUISSONS","VEOLIA EAU-CGE MAMERS","SIAEP DES BUISSONS","C","C","C","C"
"072","072000638","72209","MONTREUIL-LE-CHETIF","","","","07200140242","2025-03-20","10h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES BUISSONS","VEOLIA EAU-CGE MAMERS","SIAEP DES BUISSONS","C","C","C","C"
"072","072000638","72266","SAINT-AUBIN-DE-LOCQUENAY","","","","07200140243","2025-03-04","09h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES BUISSONS","VEOLIA EAU-CGE MAMERS","SIAEP DES BUISSONS","C","C","C","C"
"072","072000638","72209","MONTREUIL-LE-CHETIF","072000721","STATION LA SELLE (RESERVOIR GD GUE)","100 %","07200140374","2025-03-25","10h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES BUISSONS","VEOLIA EAU-CGE MAMERS","SIAEP DES BUISSONS","S","C","S","C"
"072","072000646","72228","PARCE-SUR-SARTHE","","","","07200139698","2025-01-16","11h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000646","72228","PARCE-SUR-SARTHE","","","","07200139844","2025-02-03","10h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000646","72228","PARCE-SUR-SARTHE","072000723","STATION L'AUNAY (RESERVOIR CREVECOEUR)","100 %","07200140287","2025-03-26","11h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000646","72016","AUVERS-LE-HAMON","","","","07200140291","2025-03-03","10h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000646","72228","PARCE-SUR-SARTHE","072000723","STATION L'AUNAY (RESERVOIR CREVECOEUR)","100 %","07200140381","2025-03-26","11h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","S","C","S","C"
"072","072000652","72109","CRISSE","","","","07200139660","2025-01-16","11h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000652","72234","PEZE-LE-ROBERT","","","","07200139926","2025-02-25","10h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000652","72109","CRISSE","","","","07200140263","2025-03-17","12h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000652","72234","PEZE-LE-ROBERT","","","","07200140264","2025-03-20","10h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000657","72244","PRECIGNE","","","","07200139606","2025-01-28","10h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072000657","72244","PRECIGNE","","","","07200140332","2025-03-03","09h31","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT SARTHE ET LOIR","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP SARTHE ET LOIR","C","C","C","C"
"072","072000662","72194","MEURCE","","","","07200139654","2025-01-08","10h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072000662","72254","ROUESSE-FONTAINE","072003572","NOUVELLE FILIERE SAINTE CATHERINE","100 %","07200139674","2025-01-15","08h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","S","C","S","C"
"072","072000662","72254","ROUESSE-FONTAINE","072003572","NOUVELLE FILIERE SAINTE CATHERINE","100 %","07200139722","2025-01-15","09h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","S","C","S","C"
"072","072000662","72254","ROUESSE-FONTAINE","072003572","NOUVELLE FILIERE SAINTE CATHERINE","100 %","07200139915","2025-02-26","08h42","Eau d'alimentation conforme aux limites de qualité en vigueur pour l'e nsemble des paramètres mesurés. Néanmoins, la présence de produit de dégradation de pesticide non pert inent ne satisfait pas à la valeur indicative fixée à 0,9 µg/l. Cette eau peut être consommée sans restriction d'usage. A noter le caractère légèrement agressif de l'eau (dureté) sans risque sanitaire.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","N"
"072","072000662","72254","ROUESSE-FONTAINE","072003572","NOUVELLE FILIERE SAINTE CATHERINE","100 %","07200140247","2025-03-25","08h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","S","C","S","C"
"072","072000662","72088","CONGE-SUR-ORNE","","","","07200140251","2025-03-12","11h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072000666","72139","FYE","072000735","STATION LA ROUTE (RESERVOIR CHATEAUROUX)","100 %","07200139653","2025-01-15","09h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072000666","72139","FYE","072000735","STATION LA ROUTE (RESERVOIR CHATEAUROUX)","100 %","07200139726","2025-01-15","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","S","C","S","C"
"072","072000666","72305","SAINT-OUEN-DE-MIMBRE","","","","07200139917","2025-02-25","09h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072000666","72139","FYE","","","","07200140013","2025-02-24","11h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072000666","72139","FYE","","","","07200140249","2025-03-11","10h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072000672","72278","SAINT-DENIS-D'ORQUES","072000740","LA BARATIERE","100 %","07200139589","2025-01-27","09h58","Eau d'alimentation conforme aux limites de qualité. . Du point de vue des références de qualité, on note une turbidité élevée (2,2 nfu),la p résence d’un coliforme peut être signalée. Sans incidence directe pour la santé (bactérie non pathogène), ce dépassement de la référence de qualité indique une insuffisance du traitement de désinfection au chlo re. Un nouveau prélèvement est programmé. A noter également le caractè re agressif de l'eau (dureté) sans risque sanitaire.","SIAEP DES REGIONS CHARNIE-CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","C","C","N","N"
"072","072000672","72278","SAINT-DENIS-D'ORQUES","072000740","LA BARATIERE","100 %","07200139712","2025-01-27","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES REGIONS CHARNIE-CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","S","C","S","C"
"072","072000672","72278","SAINT-DENIS-D'ORQUES","072000740","LA BARATIERE","100 %","07200140059","2025-02-03","11h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES REGIONS CHARNIE-CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","C","C","C","C"
"072","072000672","72278","SAINT-DENIS-D'ORQUES","","","","07200140310","2025-03-17","11h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DES REGIONS CHARNIE-CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","SIAEP DES REGIONS DE CHARNIE ET DE CHAMPAGNE","C","C","C","C"
"072","072000679","72334","SILLE-LE-GUILLAUME","","","","07200139662","2025-01-16","11h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000679","72334","SILLE-LE-GUILLAUME","072000743","STATION LES ORMEAUX  (RESERV.BRUNETIERE)","100 %","07200139924","2025-02-18","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000679","72282","SAINT-GEORGES-LE-GAULTIER","","","","07200139927","2025-02-25","09h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000679","72337","SOUGE-LE-GANELON","","","","07200139928","2025-02-17","11h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000679","72334","SILLE-LE-GUILLAUME","072000743","STATION LES ORMEAUX  (RESERV.BRUNETIERE)","100 %","07200140042","2025-02-18","10h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","S","C","S","C"
"072","072000679","72334","SILLE-LE-GUILLAUME","","","","07200140265","2025-03-17","13h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000694","72255","ROUESSE-VASSE","","","","07200139663","2025-01-16","11h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000694","72255","ROUESSE-VASSE","072000830","RESERVOIR ST PIERRE","100 %","07200140261","2025-03-17","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000694","72255","ROUESSE-VASSE","","","","07200140266","2025-03-20","09h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","C","C","C","C"
"072","072000694","72255","ROUESSE-VASSE","072000830","RESERVOIR ST PIERRE","100 %","07200140377","2025-03-17","09h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE SILLE LE GUILLAUME","SAUR FRANCE","SIAEP DE SILLE LE GUILLAUME","S","C","S","C"
"072","072000746","72198","MILESSE (LA)","","","","07200139613","2025-01-24","09h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000746","72320","SAINT-SATURNIN","","","","07200139614","2025-01-06","09h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000746","72310","SAINT-PAVACE","072000744","LE MOULIN AUX MOINES (F1 ST PAVACE)","100 %","07200140004","2025-02-10","09h10","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000746","72198","MILESSE (LA)","","","","07200140011","2025-02-27","08h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000746","72065","CHAPELLE-SAINT-AUBIN (LA)","","","","07200140012","2025-02-20","10h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000746","72310","SAINT-PAVACE","072000744","LE MOULIN AUX MOINES (F1 ST PAVACE)","100 %","07200140027","2025-02-10","09h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","S","C","S","C"
"072","072000746","72320","SAINT-SATURNIN","","","","07200140363","2025-03-19","09h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000746","72001","AIGNE","","","","07200140364","2025-03-06","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072000755","72363","TUFFE VAL DE LA CHERONNE","","","","07200140019","2025-03-13","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000755","72039","BONNETABLE","072000809","LES BRETELLIERES","100 %","07200140273","2025-03-25","09h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","C","C","C","C"
"072","072000755","72039","BONNETABLE","072000809","LES BRETELLIERES","100 %","07200140378","2025-03-25","09h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE LA REGION DE VIVE PARENCE","VEOLIA EAU-CGE LE MANS","SIAEP DE LA REGION DE VIVE PARENCE","S","C","S","C"
"072","072000759","72333","SEMUR-EN-VALLON","","","","07200139560","2025-01-15","11h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000759","72333","SEMUR-EN-VALLON","072000328","RESERVOIR LA JATTERIE","100 %","07200140193","2025-03-04","09h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000837","72308","SAINT-PATERNE - LE CHEVAIN","","","","07200139609","2025-01-20","11h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","COMMUNAUTE URBAINE D'ALENCON","EAUX DE NORMANDIE","COMMUNAUTE URBAINE D'ALENCON","C","C","C","C"
